signal_strength,packet_loss,latency,frequency_variation,encryption,attack_type
86.0503242585061,10.324110599893185,67.449402736369,2.286106279767819,0,Normal
56.317258849593394,19.347059681907858,209.08443107951388,4.3789240076014115,1,DoS
47.361511544283736,10.062190677174002,197.38420880704498,0.11506195277056042,0,Spoofing
76.33382053428107,18.801360924285454,214.2575228534001,4.014093967712252,0,DoS
76.25621872580426,16.13499145963076,57.97847247150112,0.7410203753646194,0,DoS
60.56182842228363,15.967509019261144,113.90779895553914,2.4023257397494198,0,DoS
55.1273145618747,1.335004992715274,277.3665905623112,4.582169312554828,1,Jamming
52.51939544807932,17.529009458388693,228.03301402423614,0.6805903806008551,0,DoS
58.40552268287354,11.457819822896633,224.33353179819383,2.6353467489461737,0,MITM
58.955895625475215,8.1298333183634,68.05464245544134,2.622686873781989,0,Normal
66.11121344928031,19.834516263633656,132.20023671867014,0.6272661784975636,1,DoS
99.1299039316847,10.515553030652178,98.6177703206961,0.8490857026717252,1,Normal
48.17495060099604,18.173900370831568,211.09928987994263,1.6353550012178975,0,DoS
78.38975385743863,19.447965451197206,70.60001207764681,3.099187656028814,1,DoS
61.094067779559154,14.62772009459351,202.64955764606287,3.076617508417888,1,Jamming
92.39073092977941,14.192556129417895,147.29459230953046,3.2528650439049667,0,Jamming
40.04972631991039,0.6446955631907603,122.42497818570595,4.041976732123639,0,Jamming
49.663953223741714,12.194765409361839,288.72172047032007,1.718731679412825,0,MITM
86.03918092389199,13.520656946077201,159.22125263369657,4.916506947868167,0,Jamming
76.24376866899024,12.04017088001077,257.6300746525219,1.24394691123211,0,MITM
41.90986413386872,8.256934978282292,71.40016010034353,0.5816440441765847,0,Spoofing
88.57570120793365,19.814010972458156,153.42939071852555,2.5004265355884847,1,DoS
43.85051265783528,7.789875623095471,52.883627524968816,0.08405953938162347,1,Spoofing
47.45250420826726,17.53533082172758,147.54193981826933,1.503435196445353,0,DoS
49.25603363641603,10.261241314880829,234.61781029952806,1.4998465447792446,0,MITM
56.326656384384236,10.682646134335297,45.08347758033193,3.416430672433897,0,Jamming
53.65425720929662,10.36606841586837,247.79276128976693,4.8133124568541525,0,Jamming
62.720438670195875,18.639189699670077,148.30075496254204,0.7028958863979157,0,DoS
70.74736952876087,10.368455341465637,264.16073808734245,0.30205693001953304,0,MITM
52.724570367766944,6.39746846813928,136.99535526778448,4.3993666524935415,0,Jamming
67.56220888758872,6.843923678032979,121.21965399474242,1.2705022946527573,1,Normal
70.20733807056624,4.388546064757328,250.28573131701748,3.486040423840559,1,Jamming
62.04151646819673,6.008439727504982,251.49019271111615,2.9265291642883398,0,MITM
73.11546784774166,14.921796616187773,99.10088900060258,0.808482078243381,0,Normal
93.18805190258726,13.588625461051098,135.60313722315027,0.23687727413093052,1,Normal
87.31253341735996,8.514599029233253,182.28528286693526,0.30399661610620354,1,Normal
52.128375317502304,17.492868699343212,266.88309317465684,2.496333366112205,0,DoS
85.8057124085382,14.561053814726767,165.57086209182555,0.5091017582777418,0,Normal
54.70848313875294,15.336076065066875,285.3339643096697,4.551174645971457,1,DoS
94.36764417673837,17.789660616349195,70.74805849269572,0.5823143228689542,0,DoS
45.10500570981751,13.147449760544696,239.33087308052941,3.4596971126593044,1,Jamming
99.16032808899575,16.96126274973211,252.70775201006214,3.3622216494397184,1,DoS
44.28629845356891,18.058239960773804,174.7139992153284,1.470458721902998,0,DoS
45.24115785807523,13.352483037620422,37.44539852948721,3.125452635144244,1,Jamming
75.46536385060213,10.408860259826858,72.1105669607752,0.9847847983617852,1,Normal
47.91253220326046,3.6354802005948517,43.9173550446663,2.1454648938644065,1,Spoofing
87.30820446111116,12.98693856422185,166.96747376177657,0.6209867780441591,0,Normal
58.12699655508748,2.0507819163276553,197.73058416770496,0.16118296327266246,1,Normal
91.01929001843257,19.651390916361002,265.895660058765,3.754476700576101,0,DoS
50.97390959918441,19.959026989199057,132.35287596781944,4.449030158058712,0,DoS
86.02118682130342,7.887968928438978,290.90360650204843,2.5524087431731477,1,Normal
58.06443039595045,8.227078025299498,48.37561364827462,3.607785905369996,0,Jamming
40.365350040105554,19.901837501820726,119.79026845539948,4.441854677302509,0,DoS
98.9255218125466,4.490656717094874,12.387671606244037,3.2209334539628065,0,Jamming
54.69336409284443,0.3319409197191492,89.94795111163357,4.371587439984967,0,Jamming
53.272892885529444,7.362786081045609,233.8906081610502,1.3343354809368735,1,Normal
56.02974143477567,1.7965083703105877,104.37490018513346,2.651478802079326,0,Normal
76.2336883941945,7.339763892881635,218.3840967351822,3.5409843665042153,0,Jamming
41.16100048015266,17.59545451383024,58.74088353931459,3.2899295679039526,0,DoS
76.08821871132312,15.041424871915705,116.79445867784516,2.1920419743802673,1,DoS
86.87779472830962,10.590236558917548,162.47356207038268,1.3242748485094358,0,Normal
81.6943461512996,4.569023107438445,195.94758790862994,3.1034085508652565,0,Jamming
90.86248579605501,5.465307100164349,209.39418608870923,3.5321924224702217,0,Jamming
83.1489896520126,1.1741140234694725,55.69835903929007,3.042907046579131,1,Jamming
95.77821689729234,19.85902945469094,64.93402669365864,0.7362753073107764,1,DoS
72.13804259501148,9.971617114607941,246.92159671899552,2.909516976416941,1,Normal
89.81046261544766,4.661865292115541,255.99147271511205,2.2784811055423337,0,MITM
68.11233560024377,9.659659425441653,103.03194064850159,3.5548615867790123,1,Jamming
49.16845004162854,6.858276341798644,277.014710496586,3.8946455220774383,0,Jamming
42.275003731237184,15.906099364463117,25.83661834867126,1.6861665704692819,1,DoS
56.48729689638885,9.609313631889616,291.6787840723951,3.1780728199714208,1,Jamming
89.59922528080051,17.434876171768337,272.60085808368035,0.7522631755757325,1,DoS
57.123334938044366,18.099190432108507,199.24585611232408,2.947807406071644,1,DoS
80.34553977962756,17.10827892479019,49.15351168550749,2.3784352221699496,0,DoS
73.64654413467065,15.336492029652259,108.96001791469298,2.027034130049526,0,DoS
87.73727297411092,11.100864152530754,129.6293163725021,3.066256922529897,1,Jamming
56.10671920945596,14.601548643158448,96.76228032997419,4.151682707116385,0,Jamming
68.79826884447758,9.294178121558325,233.602511145854,4.04265129896566,0,Jamming
80.9542837689225,1.7764786106619956,32.680468238175976,4.347015800790171,1,Jamming
88.85616812393818,14.777942372342691,122.00033953077572,4.081040213307571,1,Jamming
64.59994196234891,3.0405626526932616,144.29769111391292,0.797459283015835,0,Normal
97.68935055083553,1.7690966639870376,132.02395283331228,1.553240063668918,0,Normal
65.44447510183832,11.061056395391358,207.5373485566775,4.590664429798248,1,Jamming
80.97504419026514,6.899867715850507,247.6864677518961,1.9267619615674247,0,MITM
45.26706796018187,11.320359858602176,83.10922630969131,0.7024073083736648,1,Spoofing
98.16292432884273,16.377795931725338,209.4878928934947,4.611541835969929,0,DoS
42.54579108157716,8.012113815550283,277.3922116265995,1.7588960338237836,0,MITM
41.50677695362199,16.894802836264365,140.56279517066608,4.186759398525279,1,DoS
86.15061702321816,18.19948503582645,245.354461398065,4.141780238956062,0,DoS
54.522184228576364,16.041090168664248,169.40590841346878,2.6017104192949847,0,DoS
44.524692258970695,16.153870035446502,187.39103018414437,2.7695408021701096,0,DoS
62.281857695820605,19.494355059472944,238.9524707983623,0.8753078288737304,1,DoS
82.30085470991443,3.3591480167129006,136.59660020376614,0.045953807995877116,1,Normal
84.33153739149805,0.5692503353348055,143.27524230151658,0.4521153100982883,1,Normal
74.37660760629583,18.79110190479272,18.03039949609297,1.9522816745041005,1,DoS
67.03636079469153,15.796150367667677,250.71103939111634,2.9201675656758836,0,DoS
55.12425265091862,16.400280234354096,78.04046913650585,4.122378514611257,0,DoS
69.74929423963016,4.716966899402289,64.75805458886322,2.5104519672873526,0,Normal
90.4583613480292,10.604127190158755,18.190284727946853,4.767026178110374,1,Jamming
81.34491304649848,19.43186684347346,239.41372596953354,4.64011941950862,1,DoS
61.902035725425286,7.453624356611512,272.8161156418915,4.607190821227491,0,Jamming
54.80574452727156,13.844068710217455,101.41597434194428,0.5861266493142847,0,Normal
79.7980085705263,4.384913163739819,148.37362499090418,2.9872137823268305,1,Normal
44.94311772370648,13.158679271914167,56.10266181049983,0.47519438603288056,0,Spoofing
88.07019122790973,13.939803938510927,292.67600620876027,0.816206741342233,0,MITM
83.83734086972906,17.068429280563123,141.66540905169467,1.9793795492860722,1,DoS
41.11524032997837,11.632639007380938,102.83608347874802,0.9068967463207395,0,Spoofing
57.378379254104274,9.81247693606649,77.71450157925113,2.5457533681778033,0,Normal
67.09227983378901,7.029215211462443,129.08361675453932,2.4349789491445644,0,Normal
84.12740164863928,5.171685555588015,97.59883353238577,1.9539823222576609,1,Normal
54.406545343979445,14.772698618588754,234.19115085564434,4.734746104967831,0,Jamming
86.20881061362616,13.331733503009433,197.3569028171625,2.568010994581138,0,Normal
50.576198661502524,14.284036799746502,155.4194637461431,0.42103684696887633,0,Normal
78.41015777289743,13.874042427406382,60.57034220010088,0.8379720386606176,1,Normal
80.71987688137752,0.8564296248462666,246.57311147644145,3.5625840633623937,0,Jamming
83.0749527015295,3.521639899692348,272.6672515487695,4.988792148727414,1,Jamming
81.8851137935835,5.746672289391568,108.83118084194663,2.5831510447283508,0,Normal
64.0991160817027,15.504105366228151,49.235835914328675,4.551719096204227,1,DoS
49.10792259608422,1.4581274431643831,93.85334016442431,4.433850828447769,0,Jamming
88.65963991213606,0.5034549245158404,30.093544802151346,1.9595359510399342,0,Normal
69.17297457307077,6.410174501915806,73.33805110407472,2.8343605551387645,1,Normal
43.11336464452498,13.45373111134898,160.8338545166227,2.92631209251279,0,Spoofing
52.17906232424831,17.32741701082802,192.66368138495434,0.19314168901557294,0,DoS
94.63980635882378,13.694057841168865,170.9799650490518,4.857231145394313,1,Jamming
56.954475437725606,8.614141310106891,221.28250321303275,2.339759127519281,1,Normal
85.38318986178109,4.2408855167206045,248.37689869938225,0.6330664358680504,0,MITM
88.34199323916681,5.2447325219100875,92.89950223918852,2.352973897595228,1,Normal
78.89037544237318,17.360153291538808,289.4341644150954,1.8762239943473658,0,DoS
42.0295128876366,14.083675323631464,141.5291629509989,3.237441246050843,0,Jamming
64.19420046667132,13.445318251882497,65.05810684761774,1.5393561754799578,1,Normal
76.0477565450088,4.686306571349375,164.49645944911993,2.612579004184842,1,Normal
70.70571098658056,7.992607382023049,296.7458837308459,3.621354361984957,0,Jamming
72.91547215047193,4.750158958184992,55.665537584393874,2.1886540806129946,1,Normal
78.6579825080298,3.14497444769007,295.00114993901457,3.0554926809795955,0,Jamming
86.8449776275238,18.595412542335005,191.23450097969283,2.9726178999190074,1,DoS
69.74596568561651,12.813478841611573,164.60724778204323,1.5785924011250825,1,Normal
67.72987015888897,18.48343295705589,52.060079937723806,0.43867790210231905,0,DoS
82.34428890508107,2.012550807478084,37.17046808652225,0.7035992556507348,1,Normal
93.79651339447304,17.174361138888585,284.18971099640356,1.8068743461989296,1,DoS
79.62133069963068,15.889943147932495,194.40019951131683,1.7486968230974327,0,DoS
50.8079968430326,19.527842835822216,80.3931873050478,0.13271228041536742,1,DoS
47.02199493511911,16.295806498491242,237.49726269999752,1.7723640948734825,1,DoS
59.08872319986526,8.560026201065224,218.53923334179902,2.121543334660114,0,MITM
77.16635510806648,16.354117014606672,264.6610123538911,2.532730841586254,0,DoS
94.40740778614648,19.86924213393155,254.13063649385904,3.011315104391798,1,DoS
95.46473893088223,5.198846171182945,119.54610971571293,3.517876161390871,1,Jamming
58.66298824037205,7.42351941507486,101.48210917498878,2.999215703925106,1,Normal
75.26418721238058,11.758436069980702,55.29221598748264,2.727358485359348,1,Normal
71.93382022519691,15.691274020828367,163.13556957054683,4.92726712986356,1,DoS
53.219123610503516,13.548265448333341,139.15490382152885,3.96085932984676,0,Jamming
48.051755254493244,12.75938131846485,80.52046433214201,0.17318879135577836,1,Spoofing
72.18493086172525,5.139008941242946,186.5599690835636,3.050443312488811,1,Jamming
81.1764329737035,5.464085357950634,168.01477086170894,1.4705346908028871,1,Normal
89.93044581861561,0.6827824678310068,290.6605879400894,3.8614075676828667,0,Jamming
55.71694976459879,10.73612336972644,182.40811686428,3.0376535700749177,1,Jamming
77.86139608044095,17.83751109850058,60.12139134027564,3.182198844338483,0,DoS
67.3362624077012,16.643106919460855,157.79313861174967,1.7743835702498916,0,DoS
88.1507318791723,0.9266613543194491,37.877604620819014,3.1015279212854194,0,Jamming
86.91460127241433,16.322203228916074,102.42346108021295,0.8352606673212482,1,DoS
91.96443253554979,6.38780888634729,47.83109373074716,1.4820208772107213,1,Normal
60.03603779753218,1.5780196988016404,175.92152440147012,4.373801854179844,1,Jamming
50.743332730630684,9.022565958762105,132.44363583769788,4.226329781397046,1,Jamming
40.51205249191424,3.2964612595554543,213.6614008222588,2.0564848920826324,0,MITM
80.05506223750868,0.9129083218366452,84.25819536564639,4.14479142436638,0,Jamming
79.60147202214324,4.941027128268196,54.72635780503708,1.8317808865002432,0,Normal
42.14072677167969,19.662634857506795,76.5650804336212,1.6827031167205375,1,DoS
55.11830188861769,14.87775033504282,258.1441478015952,4.763074682578589,1,Jamming
40.8532948943695,12.883690308304313,200.34697164153604,3.215180034005534,0,Jamming
88.06172309637545,15.6844178297594,279.75769991084445,2.1016117654037862,1,DoS
45.36416256907061,4.400893239593975,174.4360715985822,3.440682820995382,0,Jamming
46.09034564258238,12.400676339665097,205.18753808551074,1.2921265935412918,1,Spoofing
72.63843666378189,18.512842409824046,190.4165056734677,1.5997605339328484,0,DoS
51.57296741360615,5.6063959818682925,131.27091264443874,1.854546198837469,0,Normal
78.80983861019995,5.934973410139255,243.5784995510072,4.0808877730106685,1,Jamming
97.22534202169254,3.8515320955747367,154.99053501442415,0.7823165436140694,1,Normal
95.00719146135037,4.375391460411082,235.50333628483372,1.9824511931109572,0,MITM
77.56665788612635,2.903862843695857,296.2376135469367,0.13675918879233473,1,Normal
44.89114659168739,10.271591788394394,245.34471752340878,3.153123346572364,0,Jamming
51.53858853429818,2.373729371722022,175.61472387762203,4.469240439986547,1,Jamming
94.03216885499961,1.2500687182715975,100.40108196530954,3.1141267845382794,1,Jamming
55.89886439187492,18.198588452657077,208.51115649292694,4.220958197892447,1,DoS
91.12586669380553,14.50359626049665,48.775997542538164,0.10739840919422705,0,Normal
40.88253724959294,3.7613646294935865,195.03144757158927,4.187137290198274,1,Jamming
48.83398428059917,0.606223848318932,268.13588917016733,0.18776289852192707,1,Spoofing
81.66955510343888,8.876424858803187,111.29536334909126,3.6194103590160527,0,Jamming
71.09441727598679,19.771767482465464,218.153614446063,0.7575287594453733,1,DoS
48.20968685839814,4.381413798798159,29.154213705163844,3.6946318323925094,1,Jamming
46.515642886952406,1.9380650792605492,74.43528077797959,3.637187949420844,1,Jamming
58.67785237383962,12.109836381960799,111.11915076640068,1.7817112151675625,0,Normal
55.26793920615259,0.29990604288872236,293.95529106091504,0.8003630852343802,1,Normal
55.946630632612624,18.457615387291188,159.98727708622008,1.555968037969041,1,DoS
77.16684220105701,11.417141637894122,243.8640316162229,0.2087636591497377,1,Normal
84.03050845224377,4.090996661808079,201.44419981322847,2.629229825072973,1,Normal
93.02274045172003,19.469060184475264,101.57837322249677,1.4951965997749161,1,DoS
61.27087785256144,11.624198848067069,84.13721250749198,3.8378015473714915,1,Jamming
96.54287277892045,4.204911899209717,108.76928806694669,2.7083069273709786,0,Normal
45.73616465183002,9.23229454927418,174.57906513912042,2.164006577119641,0,Spoofing
63.40957715689727,7.327428848286306,89.27124611878358,3.528918513770966,0,Jamming
45.57821192911144,5.167194043833286,105.18878519232558,2.7892857541776293,0,Spoofing
46.10033638525259,15.275926013977362,79.56883409255137,0.6993323084083358,0,DoS
56.306348645962274,16.724697515329826,133.20915246171006,1.711607157787705,0,DoS
67.21163817523791,17.718832495244122,60.68821897888323,3.9196418243632354,0,DoS
49.01768372820069,17.11315153122736,280.9383935879901,0.39282388322145645,0,DoS
67.41794076702101,1.5007152150984293,198.88071099376842,1.526746842363726,0,Normal
45.71659717755747,16.12022040743163,159.05212201749896,3.8063533685172644,1,DoS
83.59704419974759,8.692234003321776,134.60511429861305,3.7337664693825507,0,Jamming
70.83330546190969,17.277081368787883,21.500789796827313,0.8254355372010114,0,DoS
62.629557918627256,14.310469140089229,180.46552535616286,2.8842994224056118,0,Normal
47.557690434977644,7.445199015679529,22.426413625084148,0.9096994638689487,0,Spoofing
45.251064476141494,0.303232717034434,227.82056649577854,0.8455976612986721,1,Spoofing
82.5471624342184,4.23938130392605,228.33911979802681,3.5247634736306495,0,Jamming
